corp_name,stock_code,rcept_no,per_share_common,yield_common,total_amount
씨앤에스자산관리,32040,20130305900652,200.0,4.3,3078802200.0
액트로,290740,20241216900472,100.0,2.1,933232700.0
액트로,290740,20231220900153,100.0,1.5,933232700.0
액트로,290740,20240102900164,100.0,1.3,933232700.0
액트로,290740,20230406900099,100.0,1.5,933632700.0
액트로,290740,20221228900093,100.0,1.5,933232700.0
액트로,290740,20221223900106,100.0,1.5,933162800.0
액트로,290740,20220223900625,100.0,1.1,948280400.0
액트로,290740,20210203900590,200.0,1.7,1982350800.0
액트로,290740,20190104900154,400.0,3.1,1950718800.0
액트로,290740,20200204900472,200.0,1.43,1975350800.0
테스,95610,20241227900132,600.0,3.8,10524735600.0
액트로,290740,20181224900102,400.0,1.5,1950718800.0
테스,95610,20241220900152,600.0,4.1,10524735600.0
테스,95610,20231227900068,500.0,2.4,8770613000.0
테스,95610,20231220900140,500.0,2.5,8770613000.0
테스,95610,20221222900136,500.0,1.5,8770613000.0
테스,95610,20221229900173,500.0,2.9,8770613000.0
테스,95610,20211228900658,560.0,1.9,10383791600.0
테스,95610,20201228900415,450.0,1.6,8500032000.0
테스,95610,20211222900274,560.0,1.5,10383791600.0
테스,95610,20201218900105,450.0,1.5,8500032000.0
테스,95610,20191230900436,300.0,1.2,5755728600.0
테스,95610,20191220900249,300.0,1.5,5755728600.0
테스,95610,20181212900228,400.0,1.5,7674304800.0
테스,95610,20181226900520,400.0,3.2,7674304800.0
테스,95610,20171227900256,400.0,1.1,7794304800.0
테스,95610,20171213900295,400.0,1.5,7794304800.0
테스,95610,20161227900429,220.0,0.9,4268758120.0
테스,95610,20161215900314,220.0,1.5,4268758120.0
테스,95610,20151228900604,210.0,1.4,2160533550.0
테스,95610,20141229900302,160.0,0.9,1642324960.0
테스,95610,20151216900234,210.0,1.5,2160533550.0
테스,95610,20141216900139,160.0,1.5,1642324960.0
테스,95610,20131218900075,80.0,1.5,758019200.0
테스,95610,20131230900386,80.0,0.67,758019200.0
힘스,238490,20240214900438,50.0,0.7,554997000.0
힘스,238490,20220208900551,100.0,1.0,1120246600.0
힘스,238490,20210208900342,150.0,1.2,1696835400.0
힘스,238490,20180214900484,200.0,0.8,1051630000.0
힘스,238490,20200210900435,200.0,0.8,1120121200.0
미래컴퍼니,49950,20240208901245,100.0,0.3,792662900.0
미래컴퍼니,49950,20230208900418,300.0,1.6,2310646500.0
미래컴퍼니,49950,20220311901548,100.0,0.3,748381300.0
미래컴퍼니,49950,20200131900927,220.0,0.6,1599213660.0
미래컴퍼니,49950,20190222900953,300.0,0.57,2097690300.0
미래컴퍼니,49950,20180220900179,400.0,0.49,2716165200.0
미래컴퍼니,49950,20160218900505,100.0,0.94,677923600.0
미래컴퍼니,49950,20170222900180,170.0,0.88,1152470120.0
동일금속,109860,20240307900598,400.0,4.48,3383690000.0
동일금속,109860,20250313900893,320.0,4.0,2706952000.0
미래컴퍼니,49950,20130228900142,150.0,1.18,1030070700.0
동일금속,109860,20220304900430,250.0,1.75,2114806250.0
동일금속,109860,20230309900497,400.0,2.28,3383690000.0
동일금속,109860,20210304900389,300.0,2.62,1931100000.0
동일금속,109860,20190214900599,230.0,2.16,1480510000.0
동일금속,109860,20200214900430,280.0,2.34,1802360000.0
동일금속,109860,20180212900973,140.0,1.89,901180000.0
동일금속,109860,20170215900626,100.0,1.0,648910000.0
동일금속,109860,20160215900947,160.0,1.7,1075609120.0
동일금속,109860,20150217900606,140.0,1.67,970769660.0
동일금속,109860,20140228900808,150.0,1.6,1040957250.0
동일금속,109860,20130228900696,200.0,1.56,1396970200.0
아바코,83930,20250211900928,500.0,4.1,7140721000.0
아바코,83930,20240213901053,200.0,1.3,2881332800.0
아바코,83930,20230214900908,300.0,2.3,4005363600.0
아바코,83930,20220208900422,300.0,2.4,3996747000.0
아바코,83930,20210209901214,300.0,2.9,3955451400.0
아바코,83930,20200130900358,300.0,4.9,4076263500.0
아바코,83930,20190207900502,200.0,3.4,2877822800.0
아바코,83930,20170208900378,200.0,3.1,2855346200.0
아바코,83930,20160201900738,50.0,1.0,750616650.0
아바코,83930,20150213900311,50.0,1.2,750566650.0
큐에스아이,66310,20250224901185,100.0,1.3,869233200.0
큐에스아이,66310,20240216900835,100.0,1.04,912375300.0
큐에스아이,66310,20230217900255,100.0,1.04,911000400.0
큐에스아이,66310,20220406900493,100.0,0.4,927595150.0
큐에스아이,66310,20220221901078,100.0,0.4,927595150.0
큐에스아이,66310,20200213900487,50.0,0.5,405515450.0
큐에스아이,66310,20210217900327,50.0,0.3,480573725.0
큐에스아이,66310,20190131900307,20.0,0.4,152169560.0
큐에스아이,66310,20160217900259,50.0,0.79,412449300.0
큐에스아이,66310,20180130900375,50.0,0.82,407880100.0
큐에스아이,66310,20140224900119,50.0,0.8,413911500.0
영림원소프트랩,60850,20250211901218,80.0,1.52,650480000.0
영림원소프트랩,60850,20240213900870,80.0,0.9,637781440.0
영림원소프트랩,60850,20230210900601,140.0,1.55,1124340000.0
영림원소프트랩,60850,20220211900250,110.0,1.03,888016580.0
원준,382840,20250214900715,200.0,2.1,3037856200.0
영림원소프트랩,60850,20210210900663,80.0,0.57,650480000.0
원준,382840,20240214900849,200.0,1.1,3037856200.0
원준,382840,20230215900239,200.0,1.1,3012114600.0
파크시스템스,140860,20250212901156,500.0,0.24,3470995000.0
파크시스템스,140860,20230214901253,400.0,0.34,2760908800.0
파크시스템스,140860,20240214901740,400.0,0.23,2768148800.0
파크시스템스,140860,20220215900985,250.0,0.17,1717063000.0
파크시스템스,140860,20210210901574,180.0,0.22,1200393900.0
파크시스템스,140860,20210329901723,180.0,0.22,1194984720.0
파크시스템스,140860,20190220900789,100.0,0.27,664605500.0
파크시스템스,140860,20200213900989,120.0,0.31,799806600.0
파크시스템스,140860,20180220900625,80.0,0.27,527284400.0
파크시스템스,140860,20170207900582,50.0,0.295,326342750.0
파크시스템스,140860,20160216900742,50.0,0.623,321557750.0
미원에스씨,268280,20250227800403,1800.0,1.2,8765652600.0
미원에스씨,268280,20240718800283,700.0,0.5,3418176300.0
미원에스씨,268280,20240215801142,1400.0,1.0,6892352600.0
미원에스씨,268280,20230713800180,700.0,0.47,3476221700.0
미원에스씨,268280,20230216800305,1400.0,0.9,7008400000.0
미원에스씨,268280,20220714800167,900.0,0.45,4513500000.0
미원에스씨,268280,20210708800166,700.0,0.4,3524500000.0
미원에스씨,268280,20220224800855,1400.0,0.7,7021000000.0
미원에스씨,268280,20200708800177,500.0,0.6,2550000000.0
미원에스씨,268280,20210224800465,1200.0,1.2,6060000000.0
미원에스씨,268280,20200227801154,1200.0,1.6,6321469200.0
미원에스씨,268280,20190711800323,500.0,0.65,2633945500.0
미원에스씨,268280,20190213800725,1200.0,1.9,6265531200.0
코스메카코리아,241710,20250221900963,100.0,0.2,1068000000.0
미원에스씨,268280,20180213800733,500.0,0.9,2589555500.0
코스메카코리아,241710,20190228900414,100.0,0.3,1068000000.0
럭스피아,92590,20200303600476,35.0,3.83,255188430.0
코스메카코리아,241710,20180214900178,200.0,0.3,1068000000.0
아바텍,149950,20250203901076,200.0,2.6,2733540600.0
럭스피아,92590,20200204600166,35.0,3.83,255188430.0
아바텍,149950,20240206900205,100.0,0.7,1385933100.0
아바텍,149950,20210208901050,100.0,1.18,1360683700.0
아바텍,149950,20200204900291,100.0,1.36,1403542500.0
아바텍,149950,20190201901047,100.0,1.89,1482964000.0
아바텍,149950,20180208900605,200.0,2.6,3121189600.0
아바텍,149950,20170207900222,200.0,2.9,2989189600.0
아바텍,149950,20150211900183,200.0,1.7,3116894200.0
아바텍,149950,20160203900511,100.0,1.5,1562447100.0
아바텍,149950,20140207900193,100.0,1.1,1601947700.0
유니크,11320,20250214900950,45.0,1.3,869431275.0
유니크,11320,20240208900995,45.0,0.9,869431275.0
아바텍,149950,20130208900164,110.0,1.1,1793825000.0
유니크,11320,20230214901234,15.0,0.3,289810425.0
유니크,11320,20200227901259,12.0,0.2,228166980.0
유니크,11320,20170308901026,90.0,2.4,1589752350.0
유니크,11320,20160309900100,100.0,2.5,1766391500.0
유니크,11320,20140304900580,65.0,1.4,1144554450.0
유니크,11320,20150305901090,75.0,1.7,1324793625.0
유니크,11320,20130228900449,50.0,2.0,911580400.0
한일화학,7770,20250213901177,50.0,0.4,175500000.0
한일화학,7770,20240327900577,50.0,0.3,175500000.0
한일화학,7770,20230215900879,100.0,0.6,351000000.0
한일화학,7770,20240213900848,50.0,0.3,175000000.0
한일화학,7770,20220210900934,120.0,0.8,421200000.0
한일화학,7770,20210209900778,50.0,0.5,175500000.0
한일화학,7770,20190131900111,150.0,1.4,526500000.0
한일화학,7770,20200210900608,150.0,1.2,526500000.0
한일화학,7770,20180207900190,150.0,1.2,526500000.0
한일화학,7770,20170207900053,150.0,1.0,526500000.0
한일화학,7770,20160205900062,120.0,0.99,421200000.0
한일화학,7770,20140207900533,150.0,2.2,519000000.0
한일화학,7770,20150211900498,150.0,1.6,519751350.0
디에스케이,109740,20180315902065,25.0,0.3,500188400.0
한일화학,7770,20130207900089,150.0,2.2,519000000.0
디에스케이,109740,20170228900920,50.0,0.1,325000000.0
디에스케이,109740,20160226900130,100.0,1.1,641786500.0
디에스케이,109740,20150226900396,50.0,1.6,320893250.0
디에스케이,109740,20140227900101,50.0,1.3,320893250.0
화승코퍼레이션,13520,20250314800448,75.0,4.9,3330393150.0
화승코퍼레이션,13520,20240313800384,50.0,2.4,2220262100.0
화승코퍼레이션,13520,20230314800568,50.0,3.4,2220262100.0
화승코퍼레이션,13520,20220314801637,25.0,1.2,1110131050.0
화승코퍼레이션,13520,20210315801267,25.0,1.2,1531530250.0
화승코퍼레이션,13520,20190312800811,25.0,1.4,1531530250.0
화승코퍼레이션,13520,20200310800676,25.0,1.2,1531530250.0
화승코퍼레이션,13520,20180308800565,25.0,1.0,1531530250.0
화승코퍼레이션,13520,20160310800608,500.0,1.4,2978060500.0
화승코퍼레이션,13520,20170308800546,500.0,1.5,2978060500.0
화승코퍼레이션,13520,20150311800203,250.0,0.82,1489030250.0
화승코퍼레이션,13520,20140311800747,250.0,1.67,1489030250.0
화승코퍼레이션,13520,20130313800210,250.0,2.29,1489030250.0
부산도시가스,15350,20200210801268,1000.0,2.8,10001000000.0
부산도시가스,15350,20210215800801,1000.0,1.9,10001000000.0
부산도시가스,15350,20190212801001,500.0,1.3,5000500000.0
부산도시가스,15350,20180213800805,500.0,1.4,5000500000.0
부산도시가스,15350,20170210800786,500.0,1.4,5000500000.0
부산도시가스,15350,20150210800692,500.0,1.3,5000500000.0
부산도시가스,15350,20160212801019,500.0,1.5,5000500000.0
부산도시가스,15350,20140210800459,1000.0,2.7,10001000000.0
부산도시가스,15350,20130207800109,1000.0,4.7,10001000000.0
TPC,48770,20250225901257,10.0,0.5,156979910.0
TPC,48770,20240229900512,25.0,0.8,392449775.0
TPC,48770,20230227900924,25.0,0.8,392449775.0
TPC,48770,20220223900872,35.0,0.9,517075020.0
TPC,48770,20210302900398,35.0,0.9,471809660.0
TPC,48770,20200224900984,15.0,0.38,201444270.0
TPC,48770,20190225900992,25.0,0.67,322500000.0
TPC,48770,20170310901124,25.0,0.3,107991575.0
TPC,48770,20180222900090,25.0,0.41,322500000.0
TPC,48770,20160229900068,25.0,0.49,322500000.0
TPC,48770,20150313901239,25.0,0.29,322500000.0
TPC,48770,20131008900490,25.0,0.76,322500000.0
TPC,48770,20130911900171,25.0,0.76,322500000.0
뷰웍스,100120,20250211900771,600.0,2.82,5509146600.0
뷰웍스,100120,20250404900723,600.0,2.82,5509146600.0
뷰웍스,100120,20240207901379,350.0,1.3,3213668850.0
뷰웍스,100120,20240402900537,350.0,1.3,3213668850.0
뷰웍스,100120,20230406900413,700.0,2.28,6427337700.0
뷰웍스,100120,20220411900592,750.0,1.9,6886433250.0
뷰웍스,100120,20230213901306,700.0,2.28,6427337700.0
뷰웍스,100120,20210209901197,450.0,1.49,4251910050.0
뷰웍스,100120,20220214900730,750.0,1.9,6886433250.0
뷰웍스,100120,20200211900682,400.0,1.39,3942016000.0
뷰웍스,100120,20190130900464,300.0,0.9,2956512000.0
뷰웍스,100120,20180208900848,200.0,0.53,1987489600.0
뷰웍스,100120,20170209900393,200.0,0.3,1995547600.0
뷰웍스,100120,20160211900324,100.0,0.2,998886500.0
뷰웍스,100120,20150205900130,100.0,0.3,1000186500.0
뷰웍스,100120,20140207900280,100.0,0.42,1000186500.0
뷰웍스,100120,20130208900157,100.0,0.52,1000186500.0
원림,5820,20250314800602,400.0,3.1,822732000.0
원림,5820,20240313800483,500.0,2.7,1028415000.0
원림,5820,20230314800659,350.0,1.7,719890500.0
원림,5820,20210312800386,500.0,2.5,979705000.0
원림,5820,20220314800359,250.0,1.3,514207500.0
원림,5820,20200306800252,250.0,1.4,489852500.0
원림,5820,20180308801338,250.0,1.1,489852500.0
원림,5820,20160303800645,250.0,1.2,489852500.0
원림,5820,20170309801393,500.0,2.2,979705000.0
원림,5820,20140306801068,500.0,3.5,979705000.0
원림,5820,20130307801487,400.0,3.2,783764000.0
원림,5820,20150305800536,350.0,2.0,685793500.0
케이씨더블류,68060,20140311900115,55.0,0.9,299200000.0
케이씨더블류,68060,20150311900773,50.0,0.6,272000000.0
케이씨더블류,68060,20130313900351,80.0,2.2,435200000.0
프로이천,321260,20250421900284,20.0,1.0,551154380.0
프로이천,321260,20250328900596,20.0,1.0,550091200.0
프로이천,321260,20250213900514,20.0,1.0,563841680.0
프로이천,321260,20240208900719,20.0,0.8,563841680.0
프로이천,321260,20230215900326,20.0,0.9,563841680.0
프로이천,321260,20220216900936,20.0,0.6,538641680.0
율촌화학,8730,20250210801098,250.0,1.2,6200000000.0
율촌화학,8730,20240208800810,250.0,0.8,6200000000.0
율촌화학,8730,20230206800836,250.0,0.7,6200000000.0
율촌화학,8730,20220207800354,500.0,2.0,12400000000.0
율촌화학,8730,20210201800444,500.0,2.5,12400000000.0
율촌화학,8730,20200203800299,500.0,3.5,12400000000.0
율촌화학,8730,20180202800975,500.0,2.4,12400000000.0
율촌화학,8730,20190128800626,500.0,3.9,12400000000.0
율촌화학,8730,20170207800236,500.0,3.6,12400000000.0
율촌화학,8730,20160201800517,500.0,4.2,12400000000.0
율촌화학,8730,20150203800307,500.0,4.13,12400000000.0
율촌화학,8730,20130131800433,500.0,5.8,12400000000.0
율촌화학,8730,20140129800172,500.0,4.2,12400000000.0
티에이치엔,19180,20250226800930,60.0,1.9,1080000000.0
티에이치엔,19180,20240228800163,60.0,1.4,1080000000.0
티에이치엔,19180,20230228801138,50.0,1.4,900000000.0
티에이치엔,19180,20220223800257,50.0,1.1,900000000.0
티에이치엔,19180,20210226800771,30.0,1.2,540000000.0
티에이치엔,19180,20200226800755,60.0,1.7,1080000000.0
티에이치엔,19180,20180228801395,50.0,2.9,900000000.0
티에이치엔,19180,20190225800533,50.0,2.1,900000000.0
티에이치엔,19180,20170228800417,55.0,2.5,990000000.0
티에이치엔,19180,20160302800169,60.0,3.3,847614000.0
티에이치엔,19180,20150302800146,20.0,1.5,129292400.0
티에이치엔,19180,20140312800059,40.0,2.9,565076000.0
티에이치엔,19180,20130307800235,40.0,2.09,565076000.0
삼륭물산,14970,20250307900598,75.0,2.2,1111875000.0
삼륭물산,14970,20240307900618,75.0,2.04,1134375000.0
삼륭물산,14970,20230310901382,75.0,1.49,1134375000.0
삼륭물산,14970,20220419900273,75.0,1.07,1134375000.0
삼륭물산,14970,20220314901389,75.0,1.07,1134375000.0
삼륭물산,14970,20210309900967,75.0,0.7,1134375000.0
삼륭물산,14970,20200306901104,75.0,0.8,1134375000.0
삼륭물산,14970,20190307901276,75.0,1.6,1111875000.0
삼륭물산,14970,20180308901402,75.0,1.4,1111875000.0
삼륭물산,14970,20170310900918,50.0,0.7,741250000.0
삼륭물산,14970,20160310901048,50.0,1.0,741250000.0
삼륭물산,14970,20150310900595,50.0,1.7,743576500.0
삼륭물산,14970,20140311900716,50.0,2.0,756250000.0
한국철강,104700,20250605800080,400.0,4.3,13243893200.0
삼륭물산,14970,20130307901472,50.0,2.1,756250000.0
한국철강,104700,20250228800995,800.0,8.3,26487786400.0
한국철강,104700,20230228801461,300.0,4.7,11647356600.0
한국철강,104700,20240223800795,400.0,6.1,15529808800.0
한국철강,104700,20220222800615,250.0,3.2,9706130500.0
한국철강,104700,20210223800647,200.0,3.0,9055547000.0
한국철강,104700,20190222800990,200.0,3.6,9206826000.0
한국철강,104700,20200228801045,200.0,4.1,9206826000.0
한국철강,104700,20180223800934,900.0,2.36,8286143400.0
한국철강,104700,20170221800388,900.0,2.4,8286143400.0
