stock_code,rcept_dt,n_days
105560,2022-07-21,21
105560,2022-10-25,21
105560,2023-04-27,21
105560,2023-07-25,21
105560,2023-10-24,21
105560,2024-04-25,21
105560,2024-07-23,21
105560,2024-10-24,21
105560,2025-04-24,21
105630,2014-02-14,21
105630,2015-02-25,21
105630,2016-02-25,21
105630,2017-02-16,21
105630,2018-02-26,21
105630,2019-02-20,21
105630,2020-02-21,21
105630,2021-02-18,21
105630,2022-02-22,21
105630,2023-02-14,21
105630,2024-02-13,21
105630,2025-02-10,21
105740,2014-02-25,21
105740,2015-01-22,21
105740,2016-02-19,21
105740,2017-02-08,21
105740,2018-02-08,21
105740,2019-02-08,21
105740,2020-02-07,21
105740,2021-02-03,21
105740,2022-02-15,21
105740,2022-04-06,21
105740,2023-02-13,21
105740,2024-02-07,21
105740,2025-02-11,21
105840,2013-02-20,21
105840,2014-02-21,21
105840,2015-02-25,21
105840,2016-02-23,21
105840,2017-02-24,21
105840,2020-02-21,21
105840,2021-02-26,21
105840,2022-02-10,21
105840,2023-02-10,21
105840,2023-07-03,21
105840,2024-02-19,21
105840,2024-06-10,21
105840,2025-02-20,21
105840,2025-06-11,21
106240,2016-02-12,21
106240,2017-02-14,21
106240,2022-02-10,21
106520,2014-02-13,21
107600,2022-12-23,21
107600,2022-12-28,21
107600,2024-02-15,21
108230,2014-02-04,21
108230,2014-03-03,21
108230,2015-02-11,21
108230,2016-02-11,21
108230,2017-02-17,21
108230,2019-02-15,21
108230,2020-02-13,21
108230,2021-02-15,21
108230,2023-02-13,21
108230,2024-02-14,21
108230,2025-02-12,21
108320,2014-02-12,21
108320,2015-02-02,21
108320,2016-02-04,21
108320,2017-02-01,21
108320,2018-02-01,21
108320,2019-01-30,21
108320,2020-02-11,21
108320,2021-01-27,21
108320,2022-01-27,21
108320,2023-01-26,21
108320,2024-01-25,21
108320,2025-01-22,21
108670,2014-01-28,21
108670,2015-01-30,21
108670,2016-01-26,21
108670,2017-01-25,21
108670,2018-01-23,21
108670,2019-01-29,21
108670,2020-02-11,21
108670,2021-01-28,21
108670,2022-01-27,21
108670,2023-02-02,21
108670,2024-01-31,21
108670,2025-02-06,21
109080,2014-03-04,21
109080,2015-03-05,21
109080,2016-03-03,21
109080,2017-03-02,21
109080,2018-03-08,21
109080,2019-03-06,21
109080,2020-02-27,21
109080,2021-02-26,21
109080,2022-02-18,21
109080,2023-02-21,21
109080,2024-02-26,21
109080,2025-02-20,21
109610,2016-07-01,21
109740,2014-02-27,21
109740,2015-02-26,21
109740,2016-02-26,21
109740,2017-02-28,21
109740,2018-03-15,21
109860,2014-02-28,21
109860,2015-02-17,21
109860,2016-02-15,21
109860,2017-02-15,21
109860,2018-02-12,21
109860,2019-02-14,21
109860,2020-02-14,21
109860,2021-03-04,21
109860,2022-03-04,21
109860,2023-03-09,21
109860,2024-03-07,21
109860,2025-03-13,21
110790,2019-02-27,21
110790,2020-02-28,21
110790,2021-02-09,21
110790,2022-02-14,21
110790,2023-03-02,21
110790,2024-02-29,21
110790,2025-02-28,21
111110,2018-03-02,21
111110,2019-02-28,21
111110,2020-02-27,21
111110,2021-02-25,21
111110,2022-03-02,21
111110,2023-03-02,21
111110,2024-02-29,21
111110,2025-02-27,21
111380,2024-03-06,21
111380,2025-03-06,21
111710,2019-02-25,21
111710,2020-02-20,21
111710,2021-02-22,21
111710,2022-02-25,21
111710,2023-02-22,21
111710,2024-02-28,21
111710,2025-02-21,21
111770,2014-02-18,21
111770,2015-02-27,21
111770,2016-02-24,21
111770,2017-02-24,21
111770,2018-02-23,21
111770,2019-03-06,21
111770,2020-02-26,21
111770,2021-03-16,21
111770,2022-03-10,21
111770,2023-03-08,21
111770,2024-03-08,21
111770,2025-03-11,21
111870,2014-02-13,21
111870,2015-02-13,21
111870,2015-12-16,21
111870,2016-01-12,21
111870,2017-02-09,21
111870,2018-02-08,21
112040,2017-02-08,21
112040,2018-02-08,21
112040,2019-02-13,21
112040,2020-02-12,21
112040,2021-02-10,21
112040,2022-02-09,21
112040,2022-04-13,21
112040,2023-02-14,21
112040,2023-04-06,21
112290,2023-03-09,21
112610,2014-12-30,21
112610,2015-12-24,21
112610,2016-12-21,21
112610,2017-12-06,21
112610,2018-12-17,21
112610,2019-12-16,21
112610,2020-12-07,21
112610,2021-12-06,21
112610,2022-12-19,21
112610,2023-12-21,21
112610,2024-12-20,21
113810,2016-02-16,21
113810,2025-02-26,21
114190,2014-02-05,21
114450,2017-07-26,21
114450,2018-02-06,21
114630,2014-01-28,21
114630,2015-02-10,21
114630,2016-01-07,21
114630,2017-02-09,21
114630,2018-02-14,21
114630,2019-02-11,21
114630,2020-02-10,21
114630,2021-02-08,21
115160,2014-02-13,21
115160,2015-02-09,21
115160,2016-02-16,21
115160,2017-02-16,21
115310,2014-02-13,21
115310,2015-07-22,21
115310,2016-03-09,21
115310,2017-03-08,21
115310,2018-03-07,21
115310,2019-03-06,21
115310,2020-03-11,21
115310,2021-03-11,21
115310,2022-03-10,21
115310,2023-03-09,21
115310,2024-03-14,21
115310,2025-03-13,21
115440,2014-03-13,21
115440,2015-03-16,21
115440,2016-02-26,21
115440,2017-03-03,21
115440,2018-02-08,21
115440,2019-02-11,21
115440,2020-02-10,21
115440,2020-04-06,21
115440,2025-02-11,21
115500,2014-02-18,21
115500,2015-03-04,21
115500,2016-03-02,21
115500,2017-02-28,21
115500,2018-03-05,21
115500,2019-03-05,21
115500,2020-02-26,21
115500,2021-02-25,21
115500,2022-02-25,21
115500,2022-04-06,21
115500,2023-02-24,21
115500,2023-03-30,21
115500,2024-02-21,21
115500,2025-02-21,21
115570,2014-02-24,21
115570,2017-02-23,21
115570,2018-03-07,21
115570,2019-03-04,21
115570,2020-03-10,21
117580,2014-02-14,21
117580,2015-02-26,21
117580,2016-02-25,21
117580,2017-02-24,21
117580,2018-02-23,21
117580,2019-02-28,21
117580,2020-03-05,21
117580,2021-02-08,21
117580,2022-02-11,21
117580,2022-02-23,21
117580,2023-02-13,21
117580,2024-02-06,21
117580,2025-02-10,21
117670,2013-12-23,21
117670,2013-12-27,21
117670,2015-03-12,21
117670,2016-03-10,21
117670,2016-12-20,21
117670,2016-12-29,21
118990,2018-02-26,21
118990,2018-03-29,21
118990,2022-12-22,21
118990,2024-06-13,21
118990,2024-06-18,21
119500,2014-02-05,21
119500,2014-02-06,21
119500,2015-02-10,21
119500,2016-02-11,21
119500,2017-02-09,21
119500,2018-02-08,21
119500,2019-02-12,21
119500,2020-02-06,21
119500,2020-02-21,21
119500,2021-02-09,21
119500,2022-02-08,21
119500,2023-02-14,21
119500,2024-02-13,21
119500,2025-02-12,21
119610,2014-02-24,21
119610,2015-02-23,21
119610,2016-02-01,21
119610,2017-02-22,21
119610,2017-12-20,21
119610,2018-02-13,21
119610,2018-12-18,21
119610,2019-01-22,21
119610,2019-12-18,21
119610,2020-01-20,21
119610,2020-12-18,21
119610,2021-01-04,21
119610,2021-12-13,21
119610,2022-02-04,21
119610,2022-03-14,21
119610,2023-02-13,21
119610,2024-02-14,21
119610,2025-02-27,21
119650,2014-02-19,21
119650,2017-02-23,21
119650,2018-02-22,21
119650,2019-02-22,21
119650,2020-02-27,21
120030,2017-03-07,21
120030,2018-03-08,21
120030,2019-03-07,21
120030,2020-03-09,21
120030,2021-03-11,21
120030,2022-03-10,21
120030,2023-03-16,21
120030,2024-03-14,21
120030,2025-03-14,21
120110,2014-02-13,21
120110,2015-02-12,21
120110,2016-02-16,21
120110,2017-02-07,21
120110,2018-02-08,21
120110,2019-02-19,21
120110,2020-02-18,21
120110,2021-02-25,21
120110,2022-02-25,21
120110,2023-02-27,21
120110,2024-02-27,21
120110,2025-02-20,21
120240,2014-02-20,21
120240,2015-02-11,21
120240,2016-02-11,21
120240,2017-02-28,21
120240,2018-02-28,21
120240,2019-02-18,21
120240,2020-02-12,21
120240,2021-02-23,21
120240,2022-02-22,21
120240,2023-02-20,21
120240,2024-02-26,21
120240,2025-02-25,21
121060,2015-02-16,21
121060,2016-03-09,21
121060,2017-03-10,21
121060,2018-03-09,21
121060,2019-03-12,21
121060,2020-03-16,21
121060,2020-10-06,21
121060,2021-03-12,21
121440,2014-03-06,21
121440,2015-02-27,21
121440,2015-12-24,21
121440,2017-03-09,21
121440,2022-03-10,21
121440,2025-03-13,21
121600,2015-02-16,21
121600,2016-03-02,21
121600,2017-02-27,21
121600,2018-02-22,21
121600,2019-02-21,21
121600,2020-02-12,21
121600,2021-02-19,21
121600,2022-02-28,21
121600,2023-02-27,21
121600,2024-03-05,21
121600,2025-03-04,21
121850,2017-03-08,21
121890,2015-03-03,21
121890,2016-02-29,21
122310,2019-02-13,21
122310,2020-02-25,21
122310,2021-02-25,21
122310,2022-02-25,21
122310,2022-04-11,21
122310,2023-02-28,21
122310,2024-02-28,21
122310,2025-02-18,21
122310,2025-03-20,21
122350,2014-03-06,21
122350,2015-02-24,21
122350,2016-02-26,21
122350,2016-03-10,21
122350,2017-03-02,21
122350,2018-03-08,21
122350,2019-03-12,21
122350,2022-03-14,21
122450,2018-11-22,21
122450,2018-12-28,21
122450,2019-12-17,21
122450,2019-12-26,21
122450,2022-12-13,21
122450,2022-12-27,21
122450,2023-03-28,21
122450,2023-12-14,21
122450,2024-01-02,21
122450,2024-03-29,21
122450,2024-12-16,21
122450,2024-12-31,21
122450,2025-03-27,21
122690,2014-02-26,21
122690,2015-03-12,21
122690,2016-03-09,21
122690,2017-03-08,21
122870,2014-02-24,21
122870,2015-02-27,21
122870,2016-02-25,21
122870,2017-02-22,21
122870,2018-02-22,21
122870,2019-02-21,21
122870,2022-02-23,21
122870,2023-02-23,21
122870,2024-02-29,21
122870,2025-02-27,21
122900,2014-01-28,21
122900,2014-12-23,21
122900,2016-02-15,21
122900,2017-02-14,21
122900,2018-02-13,21
122900,2019-02-12,21
122900,2020-02-12,21
122900,2021-02-15,21
122900,2021-08-03,21
122900,2021-11-04,21
122900,2022-02-15,21
122900,2022-05-11,21
122900,2022-08-04,21
122900,2022-11-09,21
122900,2023-02-15,21
122900,2023-05-10,21
122900,2023-08-09,21
122900,2023-11-08,21
122900,2024-02-14,21
122900,2024-05-09,21
122900,2024-08-08,21
122900,2024-11-06,21
122900,2025-02-13,21
122900,2025-05-13,21
123040,2014-02-14,21
123040,2015-02-16,21
123040,2016-02-16,21
123040,2017-02-14,21
123040,2018-02-14,21
123040,2019-02-27,21
123040,2020-02-27,21
123040,2020-04-24,21
123040,2021-02-26,21
123040,2021-04-30,21
123040,2023-02-28,21
123040,2023-04-28,21
123040,2024-02-29,21
123040,2024-04-29,21
123570,2014-02-25,21
123570,2015-03-02,21
123570,2016-02-29,21
123570,2017-02-24,21
123570,2018-02-22,21
123570,2019-02-26,21
123570,2020-02-26,21
123570,2021-02-26,21
123570,2022-02-25,21
123570,2023-02-27,21
123570,2024-02-26,21
123570,2025-02-25,21
123700,2014-02-27,21
123700,2015-02-26,21
123700,2016-02-23,21
123700,2017-02-28,21
123700,2018-02-27,21
123700,2019-02-26,21
123700,2020-02-25,21
123700,2021-02-23,21
123700,2022-02-22,21
123700,2023-02-21,21
123700,2024-02-20,21
123700,2025-02-25,21
123750,2014-02-21,21
123750,2015-02-11,21
123840,2014-02-07,21
123840,2016-02-05,21
123860,2014-03-06,21
123860,2015-02-23,21
123860,2016-02-24,21
123860,2017-02-28,21
123860,2018-03-05,21
123860,2018-07-18,21
123860,2019-03-04,21
123860,2019-08-12,21
124500,2014-05-15,21
124500,2015-06-12,21
126600,2013-12-17,21
126600,2014-12-12,21
126600,2015-12-15,21
126600,2016-12-13,21
126600,2017-12-13,21
126600,2018-12-18,21
126600,2019-02-26,21
126600,2020-02-10,21
126600,2021-01-19,21
126600,2022-02-14,21
126600,2023-02-09,21
126600,2024-02-07,21
126600,2025-02-11,21
126640,2014-03-04,21
126640,2015-03-05,21
126640,2016-02-29,21
126640,2017-02-27,21
126640,2018-02-27,21
126640,2019-02-26,21
126640,2020-02-25,21
126640,2021-03-03,21
126640,2022-03-03,21
126640,2023-03-03,21
126640,2024-03-04,21
126640,2025-03-05,21
126880,2014-03-12,21
126880,2016-02-22,21
126880,2017-03-09,21
126880,2018-03-06,21
126880,2023-03-14,21
126880,2025-03-12,21
127710,2018-11-16,21
127710,2018-12-28,21
127980,2023-03-07,21
127980,2024-03-11,21
127980,2025-03-11,21
129260,2014-02-07,21
129260,2014-12-12,21
129260,2016-02-05,21
129260,2017-02-15,21
129260,2018-02-07,21
129260,2022-02-14,21
129260,2023-02-10,21
129260,2024-02-14,21
129260,2025-02-07,21
129890,2025-02-20,21
130580,2014-02-20,21
130580,2015-02-25,21
130580,2016-03-03,21
130580,2017-03-02,21
130580,2018-02-28,21
130580,2019-02-28,21
130580,2020-02-28,21
130580,2021-03-04,21
130580,2022-02-24,21
130580,2023-02-23,21
130580,2024-02-29,21
130580,2025-03-06,21
130660,2014-02-24,21
130660,2015-03-12,21
130660,2016-03-08,21
130660,2017-03-03,21
130660,2018-03-13,21
130660,2019-03-14,21
130660,2020-03-09,21
130660,2021-03-16,21
130660,2022-03-16,21
130660,2023-03-16,21
130660,2024-03-14,21
130660,2025-03-13,21
130740,2014-12-26,21
130740,2015-12-21,21
130740,2017-01-31,21
130740,2020-01-31,21
130740,2022-02-07,21
131030,2015-01-19,21
131030,2016-01-22,21
131030,2017-01-18,21
131030,2018-01-18,21
131030,2019-01-17,21
131030,2020-01-15,21
131030,2021-01-20,21
131030,2022-01-21,21
131030,2023-01-27,21
131030,2024-02-28,21
131090,2015-12-18,21
131090,2015-12-29,21
131090,2017-02-02,21
131090,2017-12-05,21
131090,2018-01-16,21
131090,2018-12-17,21
131090,2018-12-27,21
131090,2019-12-16,21
131090,2019-12-27,21
131090,2020-12-10,21
131090,2020-12-29,21
131090,2021-12-14,21
131090,2021-12-29,21
131090,2022-12-19,21
131090,2023-01-27,21
131090,2024-02-06,21
131090,2024-12-13,21
131090,2024-12-30,21
131180,2014-02-14,21
131180,2015-02-06,21
131180,2016-02-04,21
131180,2017-02-07,21
131180,2018-02-02,21
131180,2019-02-19,21
131180,2020-02-19,21
131180,2021-02-09,21
131180,2022-02-25,21
131180,2022-04-07,21
131180,2023-02-16,21
131180,2023-04-06,21
131180,2025-02-21,21
131180,2025-04-15,21
131220,2016-03-04,21
131220,2017-02-21,21
131220,2018-03-07,21
131220,2019-02-27,21
131220,2020-02-25,21
131220,2021-03-11,21
131220,2022-03-10,21
131220,2022-03-11,21
131220,2023-03-09,21
131220,2024-03-14,21
131220,2025-03-13,21
131290,2019-03-04,21
131290,2020-03-05,21
131290,2020-03-31,21
131290,2021-02-26,21
131290,2022-02-24,21
131290,2023-02-22,21
131290,2025-02-20,21
131370,2014-02-20,21
131370,2018-11-20,21
131370,2018-12-28,21
131370,2020-03-03,21
131370,2021-03-09,21
131370,2022-03-03,21
131370,2023-03-07,21
131370,2024-03-12,21
131370,2025-03-07,21
131400,2014-02-28,21
131400,2018-01-24,21
131400,2019-02-14,21
133750,2017-03-08,21
133750,2018-03-07,21
133750,2019-03-06,21
133750,2020-03-12,21
133750,2021-03-11,21
133750,2022-03-16,21
133750,2025-03-13,21
134060,2025-02-04,21
134380,2014-07-11,21
134380,2016-02-04,21
134380,2017-02-09,21
134380,2018-02-08,21
134380,2019-01-31,21
134380,2020-01-30,21
134380,2020-07-09,21
134380,2021-02-18,21
134380,2021-07-15,21
134380,2022-02-10,21
134380,2022-07-14,21
134380,2023-02-02,21
134380,2023-07-13,21
134380,2024-02-01,21
134380,2024-07-11,21
134380,2025-02-06,21
134790,2019-02-07,21
134790,2020-02-03,21
134790,2021-02-10,21
134790,2022-02-10,21
134790,2023-02-08,21
134790,2024-02-15,21
134790,2025-02-13,21
136410,2025-03-11,21
136490,2014-02-21,21
136490,2015-02-12,21
136490,2016-02-16,21
136490,2017-02-16,21
136490,2019-02-11,21
136490,2020-02-11,21
136490,2021-02-15,21
136490,2022-02-14,21
136490,2023-02-10,21
136490,2024-02-08,21
136490,2025-02-11,21
136540,2014-02-11,21
136540,2015-02-03,21
136540,2016-02-03,21
136540,2017-02-01,21
136540,2018-02-07,21
136540,2019-02-07,21
136540,2020-02-03,21
136540,2021-02-15,21
136540,2022-02-23,21
136540,2022-03-31,21
136540,2023-02-23,21
136540,2024-02-22,21
136540,2025-02-27,21
137080,2022-02-22,21
137080,2023-02-14,21
137310,2022-02-25,21
137310,2022-08-17,21
137310,2023-02-20,21
137310,2025-02-11,21
137310,2025-02-14,21
137400,2015-02-16,21
137400,2021-03-12,21
137400,2022-03-14,21
137400,2022-12-15,21
137400,2023-01-11,21
137400,2024-12-16,21
137400,2024-12-31,21
137940,2014-02-10,21
137940,2015-02-09,21
137940,2016-02-17,21
137940,2016-02-22,21
137940,2017-02-15,21
137940,2018-03-13,21
137940,2019-02-28,21
137940,2021-02-15,21
137940,2021-03-17,21
137950,2014-03-11,21
137950,2016-03-09,21
137950,2017-03-08,21
137950,2018-03-07,21
137950,2019-03-11,21
137950,2020-03-11,21
137950,2021-03-05,21
137950,2022-03-04,21
137950,2022-04-06,21
137950,2023-03-03,21
137950,2023-04-04,21
137950,2024-03-05,21
137950,2025-02-28,21
138040,2013-05-09,21
138040,2014-02-06,21
138040,2015-02-05,21
138040,2016-02-04,21
138040,2017-02-09,21
138040,2018-02-05,21
138040,2019-01-29,21
138040,2020-01-30,21
138040,2021-02-08,21
138040,2022-02-07,21
138040,2024-02-07,21
138040,2025-02-28,21
138070,2014-02-07,21
138070,2015-02-10,21
138070,2016-02-15,21
138070,2018-02-21,21
138070,2019-02-15,21
138070,2020-02-20,21
138070,2021-02-17,21
138070,2022-02-14,21
138070,2023-02-16,21
138070,2024-02-15,21
138070,2025-02-14,21
138490,2015-02-13,21
138490,2016-02-04,21
138490,2017-02-10,21
138490,2018-02-08,21
138490,2019-02-11,21
138490,2020-02-19,21
138490,2022-02-08,21
138490,2023-02-13,21
138490,2024-02-14,21
138490,2025-02-19,21
138930,2014-02-11,21
138930,2015-02-04,21
138930,2016-02-03,21
138930,2017-02-09,21
138930,2018-02-08,21
138930,2019-02-12,21
138930,2020-02-06,21
138930,2021-02-09,21
138930,2022-02-10,21
138930,2023-02-02,21
138930,2023-07-26,21
138930,2024-02-05,21
138930,2024-07-31,21
138930,2025-02-06,21
138930,2025-04-25,21
138930,2025-05-13,21
139130,2014-02-06,21
139130,2015-02-04,21
139130,2016-02-04,21
139130,2017-02-08,21
139130,2018-02-08,21
139130,2019-02-11,21
139130,2020-02-12,21
139130,2021-02-08,21
139130,2022-02-10,21
139130,2023-02-09,21
139130,2024-02-07,21
139130,2025-02-07,21
139480,2014-01-28,21
139480,2015-01-28,21
139480,2016-01-28,21
139480,2017-01-25,21
139480,2018-01-30,21
139480,2019-01-31,21
139480,2020-02-05,21
139480,2021-02-09,21
139480,2022-02-10,21
139480,2023-02-14,21
139480,2024-02-14,21
139480,2025-02-11,21
139670,2014-02-14,21
139670,2015-02-12,21
140070,2017-02-15,21
140070,2018-02-21,21
140070,2019-02-18,21
140070,2021-02-02,21
140070,2022-02-08,21
140070,2023-02-17,21
140070,2024-02-23,21
140520,2014-12-29,21
140520,2016-03-09,21
140520,2017-03-15,21
140520,2018-03-14,21
140520,2019-03-05,21
140520,2020-02-28,21
140520,2021-02-26,21
140520,2022-02-25,21
140520,2023-02-27,21
140520,2024-02-27,21
140520,2025-02-28,21
140670,2018-02-09,21
140860,2016-02-16,21
140860,2017-02-07,21
140860,2018-02-20,21
140860,2019-02-20,21
140860,2020-02-13,21
140860,2021-02-10,21
140860,2021-03-29,21
140860,2022-02-15,21
140860,2023-02-14,21
140860,2024-02-14,21
140860,2025-02-12,21
142210,2017-02-14,21
142210,2018-02-14,21
142210,2019-02-13,21
142210,2020-02-14,21
142210,2021-02-16,21
142210,2022-02-16,21
142210,2022-04-11,21
142210,2023-02-16,21
142210,2023-03-31,21
142210,2024-02-14,21
142210,2024-03-28,21
142210,2025-02-12,21
142210,2025-03-27,21
142280,2015-02-09,21
143160,2014-02-14,21
143160,2015-02-10,21
143160,2015-04-16,21
143160,2016-01-29,21
143160,2017-02-03,21
143160,2018-02-07,21
143160,2019-02-01,21
143160,2020-02-13,21
143160,2021-02-05,21
143160,2022-02-09,21
143160,2023-02-07,21
143160,2024-02-16,21
143160,2025-02-07,21
143210,2017-01-10,21
143210,2018-02-08,21
143210,2019-02-15,21
143210,2020-02-14,21
143240,2014-03-05,21
143240,2015-03-03,21
143240,2016-03-02,21
143240,2017-02-01,21
143240,2018-02-27,21
143240,2019-02-26,21
143240,2020-02-10,21
143240,2021-02-25,21
143240,2022-02-25,21
143240,2023-03-08,21
143240,2024-02-29,21
143240,2025-02-27,21
144510,2017-02-08,21
144510,2018-02-05,21
144510,2019-02-12,21
144510,2020-02-06,21
144510,2021-02-09,21
144510,2023-02-09,21
144510,2024-02-08,21
144960,2017-02-15,21
144960,2018-02-19,21
144960,2021-02-16,21
144960,2022-03-02,21
144960,2022-04-06,21
144960,2023-03-10,21
144960,2024-02-14,21
144960,2025-02-14,21
145210,2017-02-27,21
145720,2018-03-13,21
145720,2019-03-12,21
145720,2021-03-15,21
145720,2022-03-08,21
145720,2023-03-08,21
145720,2024-03-13,21
145720,2025-02-28,21
145990,2014-02-20,21
145990,2015-02-09,21
145990,2016-02-12,21
145990,2017-02-10,21
145990,2018-02-07,21
145990,2019-02-12,21
145990,2020-02-05,21
145990,2021-02-08,21
145990,2022-02-08,21
145990,2023-02-07,21
145990,2024-02-02,21
145990,2025-02-12,21
147830,2014-02-05,21
147830,2015-02-04,21
147830,2016-02-11,21
147830,2017-02-03,21
147830,2018-02-05,21
147830,2019-02-11,21
147830,2020-02-03,21
147830,2021-02-01,21
147830,2022-02-03,21
147830,2023-02-06,21
147830,2024-02-05,21
147830,2025-02-03,21
149010,2015-02-16,21
149010,2017-03-13,21
149010,2018-03-07,21
149010,2019-03-07,21
149010,2020-03-06,21
149010,2021-03-05,21
149010,2022-03-03,21
149010,2023-03-02,21
149010,2024-02-23,21
149010,2025-02-14,21
150900,2014-02-11,21
150900,2015-02-11,21
150900,2016-02-16,21
150900,2023-02-09,21
150900,2024-02-14,21
150900,2024-04-15,21
150900,2025-02-12,21
151910,2013-12-20,21
151910,2014-12-24,21
155650,2016-12-14,21
155650,2016-12-28,21
155650,2017-12-18,21
155650,2017-12-27,21
155650,2018-12-21,21
155650,2018-12-28,21
155650,2019-01-03,21
155650,2021-02-09,21
155650,2022-02-08,21
155650,2023-02-09,21
155650,2024-02-07,21
155650,2024-03-25,21
155650,2025-02-07,21
155660,2014-02-28,21
155660,2015-02-24,21
155660,2016-02-25,21
155660,2017-02-28,21
155660,2018-02-28,21
155660,2019-02-28,21
155660,2020-02-28,21
155660,2021-02-26,21
155660,2022-02-28,21
155660,2023-02-28,21
155660,2024-02-29,21
155660,2025-02-06,21
158430,2022-12-14,21
158430,2023-03-09,21
158430,2024-03-07,21
158430,2025-03-06,21
159580,2024-02-15,21
159580,2025-02-20,21
160980,2016-01-22,21
160980,2017-02-03,21
160980,2018-01-22,21
160980,2018-02-13,21
160980,2018-12-10,21
160980,2019-01-03,21
160980,2020-02-04,21
160980,2021-02-10,21
160980,2022-01-26,21
160980,2023-03-08,21
160980,2024-03-06,21
160980,2025-02-28,21
161000,2014-02-27,21
161000,2015-02-05,21
161000,2016-02-11,21
161000,2017-01-23,21
161000,2017-01-24,21
161000,2018-01-24,21
161000,2019-01-21,21
161000,2020-01-20,21
161000,2021-01-25,21
161000,2022-01-26,21
161000,2023-01-30,21
161000,2024-01-30,21
161000,2025-02-03,21
161390,2014-03-06,21
161390,2015-03-02,21
161390,2016-03-02,21
161390,2017-03-07,21
161390,2018-02-28,21
161390,2019-02-28,21
161390,2020-02-28,21
161390,2021-02-25,21
161390,2022-02-24,21
161390,2023-02-27,21
161390,2024-02-28,21
161390,2025-02-27,21
161580,2017-12-22,21
161580,2018-03-12,21
161580,2021-01-07,21
161580,2023-02-13,21
161580,2023-10-19,21
161580,2024-02-14,21
161580,2024-03-28,21
161890,2013-06-10,21
161890,2014-03-12,21
161890,2015-03-12,21
161890,2016-03-10,21
161890,2017-03-09,21
161890,2018-03-06,21
161890,2019-03-07,21
161890,2020-03-12,21
161890,2021-03-10,21
161890,2022-03-10,21
161890,2023-03-14,21
161890,2025-02-25,21
162300,2024-03-11,21
162300,2025-03-11,21
163730,2022-03-08,21
163730,2023-03-09,21
163730,2024-03-07,21
163730,2025-03-06,21
166090,2018-02-20,21
166090,2019-02-01,21
166090,2020-02-06,21
166090,2021-02-04,21
166090,2021-07-26,21
166090,2022-02-04,21
166090,2022-04-07,21
166090,2022-07-26,21
166090,2023-02-03,21
166090,2024-02-05,21
166090,2025-02-07,21
169330,2020-09-04,21
169330,2021-09-03,21
169330,2022-08-23,21
169330,2023-09-01,21
169330,2024-09-05,21
170030,2014-02-24,21
170030,2015-02-16,21
170030,2016-02-23,21
170030,2017-02-22,21
170030,2018-03-02,21
170030,2018-12-19,21
170030,2020-02-27,21
170030,2021-02-24,21
170030,2022-03-11,21
170030,2022-04-08,21
170030,2023-03-08,21
170030,2024-03-08,21
170030,2025-03-06,21
170790,2014-03-11,21
170790,2015-02-12,21
170790,2020-02-12,21
170790,2020-04-07,21
170790,2021-02-15,21
170790,2021-03-31,21
170790,2022-02-23,21
170790,2023-03-02,21
170790,2024-02-26,21
170790,2025-02-27,21
170900,2014-02-28,21
170900,2015-02-27,21
170900,2016-02-25,21
170900,2017-03-02,21
170900,2018-02-28,21
170900,2019-02-28,21
170900,2020-02-28,21
170900,2021-02-26,21
170900,2022-02-25,21
170900,2023-02-24,21
170900,2024-02-23,21
170900,2025-02-27,21
170920,2014-02-28,21
170920,2014-03-06,21
170920,2014-12-23,21
170920,2015-02-25,21
170920,2016-03-08,21
170920,2017-02-07,21
170920,2018-02-08,21
170920,2019-03-12,21
170920,2020-03-06,21
170920,2021-03-08,21
170920,2024-12-20,21
171090,2019-03-06,21
171090,2020-02-21,21
171090,2021-02-26,21
171120,2014-02-17,21
171120,2014-12-16,21
171120,2014-12-29,21
171120,2015-12-07,21
171120,2015-12-30,21
171120,2017-02-28,21
171120,2017-12-06,21
171120,2017-12-28,21
171120,2018-12-18,21
171120,2018-12-28,21
171120,2019-12-18,21
171120,2019-12-27,21
171120,2020-12-18,21
171120,2020-12-30,21
171120,2021-12-21,21
171120,2021-12-29,21
171120,2022-12-27,21
171120,2022-12-29,21
171120,2023-12-15,21
171120,2023-12-29,21
171120,2024-02-15,21
171120,2024-12-24,21
171120,2025-03-28,21
172670,2024-02-15,21
173130,2021-12-20,21
173130,2021-12-29,21
173130,2022-12-19,21
173130,2022-12-28,21
173130,2023-12-19,21
173130,2024-12-17,21
173940,2015-03-05,21
173940,2015-07-16,21
173940,2016-02-26,21
174880,2017-02-23,21
175330,2014-02-05,21
175330,2015-02-04,21
175330,2016-02-04,21
175330,2017-02-10,21
175330,2018-02-09,21
175330,2020-02-12,21
175330,2021-02-08,21
175330,2022-02-11,21
175330,2022-07-26,21
175330,2023-02-09,21
175330,2023-07-26,21
175330,2024-02-06,21
175330,2024-04-22,21
175330,2024-07-25,21
175330,2024-10-23,21
175330,2025-04-24,21
176590,2023-03-10,21
177350,2016-12-19,21
177350,2017-03-09,21
177350,2018-02-05,21
177350,2018-11-14,21
178920,2016-02-17,21
178920,2017-02-14,21
178920,2018-02-19,21
178920,2019-02-20,21
178920,2020-02-07,21
178920,2021-03-03,21
178920,2022-03-07,21
178920,2023-03-06,21
178920,2025-03-07,21
178920,2025-03-21,21
179290,2019-02-26,21
179290,2020-02-24,21
179290,2020-03-30,21
179290,2021-02-24,21
179290,2021-04-07,21
179290,2022-02-21,21
179290,2022-04-07,21
